READ,ACCEPTFRND,203,0,972,1385435910294684000,1385435910300953000,100
READ,PENDFRND,204,0,669,1385435910300985000,1385435910302520000,0
READ,ACCEPTFRND,205,0,599,1385435910302550000,1385435910311264000,100
READ,ACCEPTFRND,206,0,64,1385435910311320000,1385435910314196000,100
READ,ACCEPTFRND,207,0,434,1385435910314243000,1385435910316720000,100
READ,ACCEPTFRND,208,0,461,1385435910316755000,1385435910328804000,100
READ,ACCEPTFRND,209,0,531,1385435910328852000,1385435910367073000,100
READ,PENDFRND,210,0,90,1385435910367227000,1385435910369006000,0
READ,PENDFRND,211,0,15,1385435910369043000,1385435910370398000,0
READ,ACCEPTFRND,212,0,287,1385435910370431000,1385435910377787000,100
READ,PENDFRND,213,0,20,1385435910377831000,1385435910379011000,0
READ,PENDFRND,214,0,878,1385435910379036000,1385435910380028000,0
READ,PENDFRND,215,0,910,1385435910380051000,1385435910384498000,0
READ,ACCEPTFRND,216,0,683,1385435910384540000,1385435910392577000,100
READ,ACCEPTFRND,217,0,229,1385435910392622000,1385435910421080000,100
READ,ACCEPTFRND,218,0,48,1385435910421137000,1385435910430706000,100
READ,ACCEPTFRND,219,0,364,1385435910430753000,1385435910444604000,100
READ,ACCEPTFRND,220,0,0,1385435910444651000,1385435910446577000,100
READ,ACCEPTFRND,221,0,354,1385435910446615000,1385435910454316000,100
READ,ACCEPTFRND,222,0,588,1385435910454357000,1385435910461612000,100
READ,ACCEPTFRND,223,0,0,1385435910461655000,1385435910462064000,100
READ,ACCEPTFRND,224,0,732,1385435910462161000,1385435910492027000,100
READ,ACCEPTFRND,225,0,275,1385435910492081000,1385435910501412000,100
READ,ACCEPTFRND,226,0,677,1385435910501456000,1385435910504117000,100
READ,ACCEPTFRND,227,0,395,1385435910504156000,1385435910506151000,100
READ,ACCEPTFRND,228,0,603,1385435910506184000,1385435910514999000,100
READ,PENDFRND,229,0,46,1385435910515052000,1385435910516519000,0
READ,PENDFRND,230,0,105,1385435910516552000,1385435910517961000,0
READ,ACCEPTFRND,231,0,0,1385435910518000000,1385435910518490000,100
READ,ACCEPTFRND,232,0,248,1385435910518531000,1385435910526884000,100
READ,PENDFRND,233,0,908,1385435910526924000,1385435910528275000,0
READ,ACCEPTFRND,234,0,87,1385435910528305000,1385435910530100000,100
READ,PENDFRND,235,0,268,1385435910530126000,1385435910531061000,0
READ,ACCEPTFRND,236,0,19,1385435910531087000,1385435910531420000,100
READ,ACCEPTFRND,237,0,648,1385435910531448000,1385435910544757000,100
READ,ACCEPTFRND,238,0,170,1385435910544811000,1385435910547613000,100
READ,ACCEPTFRND,239,0,47,1385435910547659000,1385435910548152000,100
READ,PENDFRND,240,0,262,1385435910548187000,1385435910549621000,0
READ,ACCEPTFRND,241,0,915,1385435910549652000,1385435910560678000,100
READ,PENDFRND,242,0,205,1385435910566024000,1385435910568489000,0
READ,PENDFRND,243,0,11,1385435910568546000,1385435910569240000,0
READ,ACCEPTFRND,244,0,932,1385435910569309000,1385435910594676000,100
READ,PENDFRND,245,0,244,1385435910594712000,1385435910595935000,0
READ,ACCEPTFRND,246,0,106,1385435910595962000,1385435910597542000,100
READ,ACCEPTFRND,247,0,166,1385435910597572000,1385435910599645000,100
READ,ACCEPTFRND,248,0,384,1385435910599675000,1385435910605970000,100
READ,PENDFRND,249,0,71,1385435910606002000,1385435910607144000,0
READ,ACCEPTFRND,250,0,687,1385435910607173000,1385435910609433000,100
READ,PENDFRND,251,0,706,1385435910609464000,1385435910610484000,0
READ,PENDFRND,252,0,813,1385435910610505000,1385435910611411000,0
READ,PENDFRND,253,0,0,1385435910611432000,1385435910611711000,0
READ,ACCEPTFRND,254,0,436,1385435910611738000,1385435910613428000,100
READ,ACCEPTFRND,255,0,81,1385435910613455000,1385435910619677000,100
READ,ACCEPTFRND,256,0,11,1385435910619711000,1385435910620105000,100
READ,ACCEPTFRND,257,0,14,1385435910620133000,1385435910622018000,100
READ,PENDFRND,258,0,0,1385435910622042000,1385435910622424000,0
READ,ACCEPTFRND,259,0,263,1385435910622452000,1385435910635029000,100
READ,ACCEPTFRND,260,0,656,1385435910635087000,1385435910652410000,100
READ,ACCEPTFRND,261,0,54,1385435910652466000,1385435910661099000,100
READ,PENDFRND,262,0,44,1385435910661136000,1385435910662407000,0
READ,PENDFRND,263,0,507,1385435910662435000,1385435910663578000,0
READ,ACCEPTFRND,264,0,22,1385435910663608000,1385435910670538000,100
READ,PENDFRND,265,0,766,1385435910670571000,1385435910672171000,0
READ,ACCEPTFRND,266,0,114,1385435910672206000,1385435910679356000,100
READ,ACCEPTFRND,267,0,138,1385435910679397000,1385435910698197000,100
READ,ACCEPTFRND,268,0,800,1385435910698255000,1385435910701137000,100
READ,ACCEPTFRND,269,0,2,1385435910701199000,1385435910704095000,100
READ,ACCEPTFRND,270,0,702,1385435910704152000,1385435910712086000,100
READ,PENDFRND,271,0,3,1385435910712121000,1385435910713135000,0
READ,ACCEPTFRND,272,0,42,1385435910713164000,1385435910713500000,100
READ,PENDFRND,273,0,171,1385435910713525000,1385435910714490000,0
READ,ACCEPTFRND,274,0,27,1385435910714519000,1385435910716297000,100
READ,ACCEPTFRND,275,0,43,1385435910716325000,1385435910722495000,100
READ,PENDFRND,276,0,1,1385435910722524000,1385435910722927000,0
READ,ACCEPTFRND,277,0,409,1385435910722955000,1385435910724930000,100
READ,ACCEPTFRND,278,0,946,1385435910724960000,1385435910731451000,100
READ,PENDFRND,279,0,15,1385435910731484000,1385435910731957000,0
READ,ACCEPTFRND,280,0,48,1385435910731985000,1385435910733515000,100
READ,ACCEPTFRND,281,0,8,1385435910733544000,1385435910733983000,100
